adm2_merge_key,year,month,sex,cyclone_exposure_1month,deaths,population
Lanao del Norte,2020,8,Female,0,172,52991.631578947374
Lanao del Norte,2020,8,Male,0,208,58945.26666666667
Lanao del Norte,2020,9,Female,0,184,54255.22222222222
Lanao del Norte,2020,9,Male,0,198,58178.1875
Lanao del Norte,2020,10,Female,0,172,55386.70588235294
Lanao del Norte,2020,10,Male,0,232,54011.44444444445
Lanao del Norte,2020,11,Female,0,178,53221.333333333336
Lanao del Norte,2020,11,Male,0,214,51711.78947368421
Lanao del Norte,2020,12,Female,0,181,53871.94444444445
Lanao del Norte,2020,12,Male,0,242,49578.35
Lanao del Norte,2021,1,Female,0,219,51092.6
Lanao del Norte,2021,1,Male,0,262,52684.42105263159
Lanao del Norte,2021,2,Female,0,176,54798.77777777778
Lanao del Norte,2021,2,Male,0,249,50099.95238095239
Lanao del Norte,2021,3,Female,0,209,49428.90476190476
Lanao del Norte,2021,3,Male,0,239,51275
Lanao del Norte,2021,4,Female,0,213,51145.8
Lanao del Norte,2021,4,Male,0,236,56297.94117647058
Lanao del Norte,2021,5,Female,0,252,55566.05882352942
Lanao del Norte,2021,5,Male,0,296,50099.95238095239
Lanao del Norte,2021,6,Female,0,290,51715.631578947374
Lanao del Norte,2021,6,Male,0,353,52155
Lanao del Norte,2021,7,Female,0,211,59850.13333333334
Lanao del Norte,2021,7,Male,0,297,54092.333333333336
Lanao del Norte,2021,8,Female,0,328,53145.26315789474
Lanao del Norte,2021,8,Male,0,400,53670.55555555555
Lanao del Norte,2021,9,Female,0,429,49551.95238095239
Lanao del Norte,2021,9,Male,0,537,48508.63636363637
Lanao del Norte,2021,10,Female,0,247,54451.64705882353
Lanao del Norte,2021,10,Male,0,323,52399.368421052626
Lanao del Norte,2021,11,Female,0,207,56329.58823529411
Lanao del Norte,2021,11,Male,0,233,52385.947368421046
Lanao del Norte,2021,12,Female,0,170,54472.6875
Lanao del Norte,2021,12,Male,0,251,54381.166666666664
Lanao del Norte,2022,1,Female,0,257,50149.35
Lanao del Norte,2022,1,Male,0,278,50149.35
Lanao del Norte,2022,2,Female,0,177,49150.95238095239
Lanao del Norte,2022,2,Male,0,209,49428.90476190476
Lanao del Norte,2022,3,Female,0,187,56093.64705882353
Lanao del Norte,2022,3,Male,0,211,51994.52631578947
Lanao del Norte,2022,4,Female,0,151,54476.5
Lanao del Norte,2022,4,Male,0,217,55495.94117647058
Lanao del Norte,2022,5,Female,0,171,52205.27777777778
Lanao del Norte,2022,5,Male,0,211,57104.625
Lanao del Norte,2022,6,Female,0,169,54531.166666666664
Lanao del Norte,2022,6,Male,0,233,54360.833333333336
Lanao del Norte,2022,7,Female,0,171,51854.31578947368
Lanao del Norte,2022,7,Male,0,242,53341.8947368421
Lanao del Norte,2022,8,Female,0,204,55128.58823529412
Lanao del Norte,2022,8,Male,0,254,52078.73684210526
Lanao del Norte,2022,9,Female,0,193,56095.29411764706
Lanao del Norte,2022,9,Male,0,240,49999.4
Lanao del Norte,2022,10,Female,0,171,56477.29411764706
Lanao del Norte,2022,10,Male,0,238,50352.9
Lanao del Norte,2022,11,Female,0,163,54860.23529411765
Lanao del Norte,2022,11,Male,0,212,55740.529411764706
Lanao del Norte,2022,12,Female,0,194,56088.6
Lanao del Norte,2022,12,Male,0,240,54368.27777777778
Lanao del Sur,2006,1,Female,0,7,72862
Lanao del Sur,2006,1,Male,0,43,32361.5
Lanao del Sur,2006,2,Female,0,13,73079
Lanao del Sur,2006,2,Male,0,39,32779.41176470588
Lanao del Sur,2006,3,Female,0,6,70367.25
Lanao del Sur,2006,3,Male,0,24,36209.71428571428
Lanao del Sur,2006,4,Female,0,18,45209.77777777778
Lanao del Sur,2006,4,Male,0,15,39650.4
Lanao del Sur,2006,5,Female,0,8,33495.5
Lanao del Sur,2006,5,Male,0,23,37052.16666666667
Lanao del Sur,2006,6,Female,0,11,43236.444444444445
Lanao del Sur,2006,6,Male,0,22,35505.92307692308
Lanao del Sur,2006,7,Female,0,13,24184.1
Lanao del Sur,2006,7,Male,0,21,36745.46153846154
Lanao del Sur,2006,8,Female,0,11,31861.25
Lanao del Sur,2006,8,Male,0,17,48913.57142857143
Lanao del Sur,2006,9,Female,0,8,52735.5
Lanao del Sur,2006,9,Male,0,26,40058
Lanao del Sur,2006,10,Female,0,8,26546
Lanao del Sur,2006,10,Male,0,23,35578.28571428572
Lanao del Sur,2006,11,Female,0,6,68618.25
Lanao del Sur,2006,11,Male,0,27,36192.25
Lanao del Sur,2006,12,Female,0,6,55405.6
Lanao del Sur,2006,12,Male,0,27,36041.2
Lanao del Sur,2007,1,Female,0,10,48157.71428571428
Lanao del Sur,2007,1,Male,0,20,45132.22222222222
Lanao del Sur,2007,2,Female,0,15,54371.166666666664
Lanao del Sur,2007,2,Male,0,29,42289.2
Lanao del Sur,2007,3,Female,0,9,60345
Lanao del Sur,2007,3,Male,0,24,36940.307692307695
Lanao del Sur,2007,4,Female,0,10,48239.42857142857
Lanao del Sur,2007,4,Male,0,16,65051.25
Lanao del Sur,2007,5,Female,0,17,51648.71428571428
Lanao del Sur,2007,5,Male,0,24,45372.22222222222
Lanao del Sur,2007,6,Female,0,6,83317.33333333333
Lanao del Sur,2007,6,Male,0,19,39556.7
Lanao del Sur,2007,7,Female,0,9,69085
Lanao del Sur,2007,7,Male,0,17,39828.66666666667
Lanao del Sur,2007,8,Female,0,7,68772.75
Lanao del Sur,2007,8,Male,0,21,39082.083333333336
Lanao del Sur,2007,9,Female,0,6,64038.6
Lanao del Sur,2007,9,Male,0,23,45091.555555555555
Lanao del Sur,2007,10,Female,0,10,48964
Lanao del Sur,2007,10,Male,0,30,41394.09090909091
Lanao del Sur,2007,11,Female,0,15,46508.125
Lanao del Sur,2007,11,Male,0,20,42929.3
Lanao del Sur,2007,12,Female,0,10,24434.2
Lanao del Sur,2007,12,Male,0,12,48159.71428571428
Lanao del Sur,2008,1,Female,0,8,28791.166666666668
Lanao del Sur,2008,1,Male,0,15,24709.125
Lanao del Sur,2008,2,Female,0,5,25328.75
Lanao del Sur,2008,2,Male,0,16,41506.5
Lanao del Sur,2008,3,Female,0,8,28896.428571428572
Lanao del Sur,2008,3,Male,0,19,27746.166666666668
Lanao del Sur,2008,4,Female,0,2,29464.5
Lanao del Sur,2008,4,Male,0,11,29334.8
Lanao del Sur,2008,5,Female,0,7,29854
Lanao del Sur,2008,5,Male,0,12,29035.5
Lanao del Sur,2008,6,Female,0,6,22589.333333333332
Lanao del Sur,2008,6,Male,0,14,25663.571428571428
Lanao del Sur,2008,7,Female,0,1,18555
Lanao del Sur,2008,7,Male,0,7,27253.333333333332
Lanao del Sur,2008,8,Female,0,3,39601.5
Lanao del Sur,2008,8,Male,0,13,23616.85714285714
Lanao del Sur,2008,9,Female,0,9,23194.5
Lanao del Sur,2008,9,Male,0,14,27815.333333333332
Lanao del Sur,2008,10,Female,0,5,26638.666666666668
Lanao del Sur,2008,10,Male,0,8,26557
Lanao del Sur,2008,11,Female,0,5,27086.8
Lanao del Sur,2008,11,Male,0,10,23489.25
Lanao del Sur,2008,12,Female,0,10,62763
Lanao del Sur,2008,12,Male,0,19,25611.777777777777
Lanao del Sur,2009,1,Female,0,5,23291.6
Lanao del Sur,2009,1,Male,0,9,26234.14285714286
Lanao del Sur,2009,2,Female,0,7,25731.285714285714
Lanao del Sur,2009,2,Male,0,8,25681.2
Lanao del Sur,2009,3,Female,0,4,27775.333333333332
Lanao del Sur,2009,3,Male,0,4,19523
Lanao del Sur,2009,4,Female,0,1,26007
Lanao del Sur,2009,4,Male,0,4,27519.5
Lanao del Sur,2009,5,Female,0,1,25139
Lanao del Sur,2009,5,Male,0,4,31167.666666666668
Lanao del Sur,2009,6,Female,0,1,22235
Lanao del Sur,2009,7,Male,0,2,15484.5
Lanao del Sur,2009,8,Male,0,1,22235
Lanao del Sur,2009,11,Male,0,1,28550
Lanao del Sur,2010,1,Female,0,12,26080.5
Lanao del Sur,2010,1,Male,0,28,23909.166666666668
Lanao del Sur,2010,2,Female,0,6,27208.333333333332
Lanao del Sur,2010,2,Male,0,21,26264.11111111111
Lanao del Sur,2010,3,Female,0,8,21951.666666666668
Lanao del Sur,2010,3,Male,0,17,26733.571428571428
Lanao del Sur,2010,4,Female,0,11,33234.4
Lanao del Sur,2010,4,Male,0,19,24777.8
Lanao del Sur,2010,5,Female,0,9,31678.666666666668
Lanao del Sur,2010,5,Male,0,14,26066.5
Lanao del Sur,2010,6,Female,0,6,25916.5
Lanao del Sur,2010,6,Male,0,11,25916.222222222223
Lanao del Sur,2010,7,Female,0,3,28010.5
Lanao del Sur,2010,7,Male,0,12,50212.28571428572
Lanao del Sur,2010,8,Male,0,15,26071.285714285714
Lanao del Sur,2010,9,Female,0,5,28360.333333333332
Lanao del Sur,2010,9,Male,0,6,27433.833333333332
Lanao del Sur,2010,10,Female,0,9,22877.333333333332
Lanao del Sur,2010,10,Male,0,8,27235.8
Lanao del Sur,2010,11,Female,0,7,32586
Lanao del Sur,2010,11,Male,0,8,25522
Lanao del Sur,2010,12,Female,0,7,25655
Lanao del Sur,2010,12,Male,0,12,27386
Lanao del Sur,2011,1,Female,0,13,45391.14285714286
Lanao del Sur,2011,1,Male,0,27,41744.555555555555
Lanao del Sur,2011,2,Female,0,11,42761.85714285714
Lanao del Sur,2011,2,Male,0,26,38633.53846153846
Lanao del Sur,2011,3,Female,0,11,37082.1
Lanao del Sur,2011,3,Male,0,22,42802.1
Lanao del Sur,2011,4,Female,0,12,68450
Lanao del Sur,2011,4,Male,0,19,43055.875
Lanao del Sur,2011,5,Female,0,11,48716.28571428572
Lanao del Sur,2011,5,Male,0,14,39762.333333333336
Lanao del Sur,2011,6,Female,0,9,51546.5
Lanao del Sur,2011,6,Male,0,7,51368.333333333336
Lanao del Sur,2011,7,Female,0,8,51685.6
Lanao del Sur,2011,7,Male,0,6,47359
Lanao del Sur,2011,8,Female,0,12,39638.11111111111
Lanao del Sur,2011,8,Male,0,7,50194.16666666667
Lanao del Sur,2011,9,Female,0,3,20414.666666666668
Lanao del Sur,2011,9,Male,0,14,53941
Lanao del Sur,2011,10,Female,0,4,73323
Lanao del Sur,2011,10,Male,0,6,75588.66666666667
Lanao del Sur,2011,11,Female,0,2,20264.5
Lanao del Sur,2011,11,Male,0,8,60828.5
Lanao del Sur,2011,12,Female,0,3,102830.5
Lanao del Sur,2011,12,Male,0,1,18555
Lanao del Sur,2012,1,Female,0,8,48173.85714285714
Lanao del Sur,2012,1,Male,0,25,49218.85714285714
Lanao del Sur,2012,2,Female,0,12,39644.555555555555
Lanao del Sur,2012,2,Male,0,16,58879.66666666667
Lanao del Sur,2012,3,Female,0,9,31708.666666666668
Lanao del Sur,2012,3,Male,0,18,45135.125
Lanao del Sur,2012,4,Female,0,10,28903.833333333332
Lanao del Sur,2012,4,Male,0,20,48311.57142857143
Lanao del Sur,2012,5,Female,0,4,83317.33333333333
Lanao del Sur,2012,5,Male,0,18,56278.16666666667
Lanao del Sur,2012,6,Female,0,5,58526
Lanao del Sur,2012,6,Male,0,20,48772.14285714286
Lanao del Sur,2012,7,Female,0,12,74680.25
Lanao del Sur,2012,7,Male,0,12,88769.66666666667
Lanao del Sur,2012,8,Female,0,15,83317.33333333333
Lanao del Sur,2012,8,Male,0,26,39937.22222222222
Lanao del Sur,2012,9,Female,0,15,113792.5
Lanao del Sur,2012,9,Male,0,20,48387.14285714286
Lanao del Sur,2012,10,Female,0,17,54869
Lanao del Sur,2012,10,Male,0,29,43724.75
Lanao del Sur,2012,11,Female,0,11,46991.57142857143
Lanao del Sur,2012,11,Male,0,28,50773.666666666664
Lanao del Sur,2012,12,Female,1,18,53807.5
Lanao del Sur,2012,12,Male,1,20,53433.66666666667
Lanao del Sur,2013,1,Female,1,18,41955.6
Lanao del Sur,2013,1,Male,1,32,41451.90909090909
Lanao del Sur,2013,2,Female,0,16,26769.333333333332
Lanao del Sur,2013,2,Male,0,14,53123.83333333333
Lanao del Sur,2013,3,Female,0,2,13148
Lanao del Sur,2013,3,Male,0,11,27549.666666666668
Lanao del Sur,2013,4,Male,0,3,20843.333333333332
Lanao del Sur,2013,5,Female,0,3,25594
Lanao del Sur,2013,5,Male,0,5,24388
Lanao del Sur,2013,6,Female,0,4,22185.25
Lanao del Sur,2013,6,Male,0,2,26516
Lanao del Sur,2013,7,Female,0,8,31423
Lanao del Sur,2013,7,Male,0,5,26637.666666666668
Lanao del Sur,2013,8,Female,0,4,24225
Lanao del Sur,2013,8,Male,0,9,52786
Lanao del Sur,2013,9,Female,0,13,46127.375
Lanao del Sur,2013,9,Male,0,11,45774.375
Lanao del Sur,2013,10,Female,0,13,61695
Lanao del Sur,2013,10,Male,0,14,50842.66666666667
Lanao del Sur,2013,11,Female,0,16,44432.77777777778
Lanao del Sur,2013,11,Male,0,18,46324.75
Lanao del Sur,2013,12,Female,0,12,46089.14285714286
Lanao del Sur,2013,12,Male,0,8,53893
Lanao del Sur,2014,1,Female,0,25,40886.625
Lanao del Sur,2014,1,Male,0,41,41080.2
Lanao del Sur,2014,2,Female,0,39,32710.93333333333
Lanao del Sur,2014,2,Male,0,35,31722.4375
Lanao del Sur,2014,3,Female,0,22,40600.333333333336
Lanao del Sur,2014,3,Male,0,39,33532.73333333333
Lanao del Sur,2014,4,Female,0,24,36748.72727272727
Lanao del Sur,2014,4,Male,0,33,37484.454545454544
Lanao del Sur,2014,5,Female,0,17,52308
Lanao del Sur,2014,5,Male,0,28,39641.3
Lanao del Sur,2014,6,Female,0,20,42307.25
Lanao del Sur,2014,6,Male,0,41,37104.07692307692
Lanao del Sur,2014,7,Female,0,22,37441.27272727273
Lanao del Sur,2014,7,Male,0,33,39640.9
Lanao del Sur,2014,8,Female,0,36,38840.25
Lanao del Sur,2014,8,Male,0,32,45863.625
Lanao del Sur,2014,9,Female,0,19,49096.16666666667
Lanao del Sur,2014,9,Male,0,32,43294.666666666664
Lanao del Sur,2014,10,Female,0,26,33953.76923076923
Lanao del Sur,2014,10,Male,0,32,41814.6
Lanao del Sur,2014,11,Female,0,27,30278.07142857143
Lanao del Sur,2014,11,Male,0,28,35098.23076923077
Lanao del Sur,2014,12,Female,0,15,43486.57142857143
Lanao del Sur,2014,12,Male,0,22,43684.88888888889
Lanao del Sur,2015,1,Female,0,28,48771.22222222222
Lanao del Sur,2015,1,Male,0,43,38403.16666666667
Lanao del Sur,2015,2,Female,0,29,54839.71428571428
Lanao del Sur,2015,2,Male,0,44,44415.27272727273
Lanao del Sur,2015,3,Female,0,26,45351
Lanao del Sur,2015,3,Male,0,43,45809
Lanao del Sur,2015,4,Female,0,27,42269.1
Lanao del Sur,2015,4,Male,0,48,38452.4
Lanao del Sur,2015,5,Female,0,32,43088.454545454544
Lanao del Sur,2015,5,Male,0,36,45452.72727272727
Lanao del Sur,2015,6,Female,0,23,46128
Lanao del Sur,2015,6,Male,0,39,35229.055555555555
Lanao del Sur,2015,7,Female,0,37,37413.73333333333
Lanao del Sur,2015,7,Male,0,48,41382.36363636363
Lanao del Sur,2015,8,Female,0,23,44797.9
Lanao del Sur,2015,8,Male,0,48,36890
Lanao del Sur,2015,9,Female,0,23,52713.875
Lanao del Sur,2015,9,Male,0,42,45358.77777777778
Lanao del Sur,2015,10,Female,0,26,49940.444444444445
Lanao del Sur,2015,10,Male,0,37,43637.545454545456
Lanao del Sur,2015,11,Female,0,31,38358.33333333333
Lanao del Sur,2015,11,Male,0,29,48464.42857142857
Lanao del Sur,2015,12,Female,0,34,43286.58333333333
Lanao del Sur,2015,12,Male,0,43,37974.4
Lanao del Sur,2016,1,Female,0,29,42515.63636363637
Lanao del Sur,2016,1,Male,0,43,54565
Lanao del Sur,2016,2,Female,0,35,39883.75
Lanao del Sur,2016,2,Male,0,43,41252.75
Lanao del Sur,2016,3,Female,0,25,55379.28571428572
Lanao del Sur,2016,3,Male,0,28,43596.36363636363
Lanao del Sur,2016,4,Female,0,30,49683
Lanao del Sur,2016,4,Male,0,36,47417.555555555555
Lanao del Sur,2016,5,Female,0,26,44777.7
Lanao del Sur,2016,5,Male,0,46,39555.2
Lanao del Sur,2016,6,Female,0,32,38838.307692307695
Lanao del Sur,2016,6,Male,0,35,38945.428571428565
Lanao del Sur,2016,7,Female,0,38,38467.46153846154
Lanao del Sur,2016,7,Male,0,37,40969.07692307692
Lanao del Sur,2016,8,Female,0,16,61495.5
Lanao del Sur,2016,8,Male,0,35,43402.818181818184
Lanao del Sur,2016,9,Female,0,29,41649
Lanao del Sur,2016,9,Male,0,50,36157.35294117647
Lanao del Sur,2016,10,Female,0,30,48680.125
Lanao del Sur,2016,10,Male,0,52,40718.78571428572
Lanao del Sur,2016,11,Female,0,40,42953
Lanao del Sur,2016,11,Male,0,36,47540.6
Lanao del Sur,2016,12,Female,0,41,46345
Lanao del Sur,2016,12,Male,0,54,36597.933333333334
Lanao del Sur,2017,1,Female,0,30,44041.63636363637
Lanao del Sur,2017,1,Male,0,46,43929.27272727273
Lanao del Sur,2017,2,Female,0,18,44554.444444444445
Lanao del Sur,2017,2,Male,0,36,46302.66666666667
Lanao del Sur,2017,3,Female,0,28,65817.2
Lanao del Sur,2017,3,Male,0,27,40752.53846153846
Lanao del Sur,2017,4,Female,0,23,51857.85714285714
Lanao del Sur,2017,4,Male,0,27,54930.571428571435
Lanao del Sur,2017,5,Female,0,27,43290.545454545456
Lanao del Sur,2017,5,Male,0,18,47600.22222222222
Lanao del Sur,2017,6,Female,0,12,31760
Lanao del Sur,2017,6,Male,0,14,31454
Lanao del Sur,2017,7,Female,0,11,27583.333333333332
Lanao del Sur,2017,7,Male,0,19,41697.6
Lanao del Sur,2017,8,Female,0,23,31547.8
Lanao del Sur,2017,8,Male,0,21,45092.90909090909
Lanao del Sur,2017,9,Female,0,11,26497.333333333332
Lanao del Sur,2017,9,Male,0,29,26094.454545454544
Lanao del Sur,2017,10,Female,0,21,30490.555555555555
Lanao del Sur,2017,10,Male,0,16,25371
Lanao del Sur,2017,11,Female,0,11,61257
Lanao del Sur,2017,11,Male,0,14,68919.6
Lanao del Sur,2017,12,Female,1,8,77450.25
Lanao del Sur,2017,12,Male,1,12,75739.25
Lanao del Sur,2018,1,Female,1,35,34449.5
Lanao del Sur,2018,1,Male,1,37,38681.625
Lanao del Sur,2018,2,Female,0,41,35024.21052631579
Lanao del Sur,2018,2,Male,0,37,34853.77777777778
Lanao del Sur,2018,3,Female,0,31,41749.66666666667
Lanao del Sur,2018,3,Male,0,50,32033.25
Lanao del Sur,2018,4,Female,0,29,38517
Lanao del Sur,2018,4,Male,0,40,35380
Lanao del Sur,2018,5,Female,0,43,36409.8125
Lanao del Sur,2018,5,Male,0,46,33730.58823529411
Lanao del Sur,2018,6,Female,0,32,38629.307692307695
Lanao del Sur,2018,6,Male,0,37,38983.92307692308
Lanao del Sur,2018,7,Female,0,22,40523.07692307692
Lanao del Sur,2018,7,Male,0,31,36944.0625
Lanao del Sur,2018,8,Female,0,29,34912.529411764706
Lanao del Sur,2018,8,Male,0,25,23511.46153846154
Lanao del Sur,2018,9,Female,0,21,21648.636363636364
Lanao del Sur,2018,9,Male,0,27,33264.6
Lanao del Sur,2018,10,Female,0,28,37581.38461538461
Lanao del Sur,2018,10,Male,0,30,36757.428571428565
Lanao del Sur,2018,11,Female,0,34,35611.58823529412
Lanao del Sur,2018,11,Male,0,42,33531.11111111111
Lanao del Sur,2018,12,Female,0,44,24333.736842105263
Lanao del Sur,2018,12,Male,0,49,33845.15
Lanao del Sur,2019,1,Female,0,53,35319.58823529412
Lanao del Sur,2019,1,Male,0,64,30896.545454545452
Lanao del Sur,2019,2,Female,0,34,36747.153846153844
Lanao del Sur,2019,2,Male,0,40,38504.76923076923
Lanao del Sur,2019,3,Female,0,26,40800.36363636363
Lanao del Sur,2019,3,Male,0,50,36378.333333333336
Lanao del Sur,2019,4,Female,0,30,45205.666666666664
Lanao del Sur,2019,4,Male,0,41,39395.25
Lanao del Sur,2019,5,Female,0,41,34120.944444444445
Lanao del Sur,2019,5,Male,0,32,45734.33333333333
Lanao del Sur,2019,6,Female,0,19,38366
Lanao del Sur,2019,6,Male,0,28,36280.6
Lanao del Sur,2019,7,Female,0,36,34322.8125
Lanao del Sur,2019,7,Male,0,28,23471.357142857145
Lanao del Sur,2019,8,Female,0,29,22056
Lanao del Sur,2019,8,Male,0,19,42141.5
Lanao del Sur,2019,9,Female,0,11,46167.11111111111
Lanao del Sur,2019,9,Male,0,10,54107
Lanao del Sur,2019,10,Female,0,6,78473
Lanao del Sur,2019,10,Male,0,5,66624
Lanao del Sur,2019,11,Female,0,12,71154.5
Lanao del Sur,2019,11,Male,0,25,55318
Lanao del Sur,2019,12,Female,0,19,97201.33333333333
Lanao del Sur,2019,12,Male,0,22,74726.5
Lanao del Sur,2020,1,Female,0,54,36352.13636363637
Lanao del Sur,2020,1,Male,0,72,37769.545454545456
Lanao del Sur,2020,2,Female,0,45,41523.86666666667
Lanao del Sur,2020,2,Male,0,64,35589.47619047619
Lanao del Sur,2020,3,Female,0,40,37484.11111111111
Lanao del Sur,2020,3,Male,0,42,43623.928571428565
Lanao del Sur,2020,4,Female,0,42,38581.16666666667
Lanao del Sur,2020,4,Male,0,52,38402.10526315789
Lanao del Sur,2020,5,Female,0,61,36422.36363636363
Lanao del Sur,2020,5,Male,0,55,37389.3
Lanao del Sur,2020,6,Female,0,43,39727.94117647059
Lanao del Sur,2020,6,Male,0,45,39288.83333333333
Lanao del Sur,2020,7,Female,0,51,38319
Lanao del Sur,2020,7,Male,0,40,40512.071428571435
Lanao del Sur,2020,8,Female,0,61,36945.77272727273
Lanao del Sur,2020,8,Male,0,52,41989.333333333336
Lanao del Sur,2020,9,Female,0,52,37928.882352941175
Lanao del Sur,2020,9,Male,0,71,36660.04761904762
Lanao del Sur,2020,10,Female,0,48,37920.68421052631
Lanao del Sur,2020,10,Male,0,50,38219.5
Lanao del Sur,2020,11,Female,0,48,36304.33333333333
Lanao del Sur,2020,11,Male,0,43,36293.5
Lanao del Sur,2020,12,Female,0,78,35093.28571428572
Lanao del Sur,2020,12,Male,0,78,39783.375
Lanao del Sur,2021,1,Female,0,94,34210.52173913043
Lanao del Sur,2021,1,Male,0,93,35746.47826086957
Lanao del Sur,2021,2,Female,0,76,35418.92
Lanao del Sur,2021,2,Male,0,89,35106
Lanao del Sur,2021,3,Female,0,74,33693.32
Lanao del Sur,2021,3,Male,0,101,35351.90909090909
Lanao del Sur,2021,4,Female,0,60,36575.7
Lanao del Sur,2021,4,Male,0,75,36619.818181818184
Lanao del Sur,2021,5,Female,0,78,35978.181818181816
Lanao del Sur,2021,5,Male,0,91,40607.64705882353
Lanao del Sur,2021,6,Female,0,69,41314.25
Lanao del Sur,2021,6,Male,0,95,35887.12
Lanao del Sur,2021,7,Female,0,78,37937.619047619046
Lanao del Sur,2021,7,Male,0,89,35596.84
Lanao del Sur,2021,8,Female,0,77,37105.26315789473
Lanao del Sur,2021,8,Male,0,98,37317.15789473684
Lanao del Sur,2021,9,Female,0,144,33129.32258064517
Lanao del Sur,2021,9,Male,0,135,34295.58333333333
Lanao del Sur,2021,10,Female,0,66,38405.2
Lanao del Sur,2021,10,Male,0,86,36880.75
Lanao del Sur,2021,11,Female,0,55,40046.11111111111
Lanao del Sur,2021,11,Male,0,80,36380.95
Lanao del Sur,2021,12,Female,0,57,38557.64705882353
Lanao del Sur,2021,12,Male,0,57,45115.5
Lanao del Sur,2022,1,Female,0,107,33295
Lanao del Sur,2022,1,Male,0,121,35319.6
Lanao del Sur,2022,2,Female,0,80,34811.217391304344
Lanao del Sur,2022,2,Male,0,63,35645.5
Lanao del Sur,2022,3,Female,0,75,37067.52631578947
Lanao del Sur,2022,3,Male,0,66,41174.58823529412
Lanao del Sur,2022,4,Female,0,40,37149.6
Lanao del Sur,2022,4,Male,0,59,38473.555555555555
Lanao del Sur,2022,5,Female,0,67,38275.29411764706
Lanao del Sur,2022,5,Male,0,68,38076
Lanao del Sur,2022,6,Female,0,48,40522.17647058824
Lanao del Sur,2022,6,Male,0,74,40018.882352941175
Lanao del Sur,2022,7,Female,0,49,38368.52631578947
Lanao del Sur,2022,7,Male,0,56,39005.8
Lanao del Sur,2022,8,Female,0,56,37728.2
Lanao del Sur,2022,8,Male,0,59,39267.470588235294
Lanao del Sur,2022,9,Female,0,66,39281.66666666667
Lanao del Sur,2022,9,Male,0,79,37494
Lanao del Sur,2022,10,Female,0,71,36407.681818181816
Lanao del Sur,2022,10,Male,0,85,35905.95238095238
Lanao del Sur,2022,11,Female,0,74,39322.83333333333
Lanao del Sur,2022,11,Male,0,91,36393.65217391305
Lanao del Sur,2022,12,Female,0,75,36037.95238095238
Lanao del Sur,2022,12,Male,0,81,41660.05882352941
Leyte,2006,1,Female,0,352,43567.05128205128
Leyte,2006,1,Male,0,485,41608.32558139535
Leyte,2006,2,Female,0,344,41608.32558139535
Leyte,2006,2,Male,0,419,45178.5
Leyte,2006,3,Female,0,334,43404.6
Leyte,2006,3,Male,0,468,42443.857142857145
Leyte,2006,4,Female,0,293,42180.880952380954
Leyte,2006,4,Male,0,423,42180.880952380954
Leyte,2006,5,Female,0,370,43239.12195121951
Leyte,2006,5,Male,0,495,43154.51219512195
Leyte,2006,6,Female,0,333,43866
Leyte,2006,6,Male,0,476,42249.142857142855
Leyte,2006,7,Female,0,361,41608.32558139535
Leyte,2006,7,Male,0,510,42443.857142857145
Leyte,2006,8,Female,0,378,44584
Leyte,2006,8,Male,0,447,43239.12195121951
Leyte,2006,9,Female,0,318,44216.631578947374
Leyte,2006,9,Male,0,444,41608.32558139535
Leyte,2006,10,Female,0,354,42873.53658536585
Leyte,2006,10,Male,0,470,42184.07142857143
Leyte,2006,11,Female,0,360,42670.39024390244
Leyte,2006,11,Male,0,488,41608.32558139535
Leyte,2006,12,Female,1,398,41608.32558139535
Leyte,2006,12,Male,1,493,41608.32558139535
Leyte,2007,1,Female,0,369,42851.292682926825
Leyte,2007,1,Male,0,511,41608.32558139535
Leyte,2007,2,Female,0,296,42854.560975609755
Leyte,2007,2,Male,0,416,42969.73170731708
Leyte,2007,3,Female,0,308,41608.32558139535
Leyte,2007,3,Male,0,419,41608.32558139535
Leyte,2007,4,Female,0,258,42851.292682926825
Leyte,2007,4,Male,0,422,43039.65853658537
Leyte,2007,5,Female,0,335,43720.375
Leyte,2007,5,Male,0,492,41608.32558139535
Leyte,2007,6,Female,0,329,44869.78947368421
Leyte,2007,6,Male,0,418,42249.142857142855
Leyte,2007,7,Female,0,336,43050.756097560974
Leyte,2007,7,Male,0,457,42443.857142857145
Leyte,2007,8,Female,1,354,43618.05
Leyte,2007,8,Male,1,445,42364.76190476191
Leyte,2007,9,Female,0,285,43456.05
Leyte,2007,9,Male,0,419,41608.32558139535
Leyte,2007,10,Female,0,318,43454.475
Leyte,2007,10,Male,0,415,43120.68292682927
Leyte,2007,11,Female,0,360,41608.32558139535
Leyte,2007,11,Male,0,455,42364.76190476191
Leyte,2007,12,Female,0,309,42184.07142857143
Leyte,2007,12,Male,0,503,42815.65853658537
Leyte,2008,1,Female,0,389,43154.51219512195
Leyte,2008,1,Male,0,492,41608.32558139535
Leyte,2008,2,Female,0,348,43062.26829268292
Leyte,2008,2,Male,0,483,42364.76190476191
Leyte,2008,3,Female,0,328,43566.875
Leyte,2008,3,Male,0,482,41608.32558139535
Leyte,2008,4,Female,0,319,43784.205128205125
Leyte,2008,4,Male,0,411,41608.32558139535
Leyte,2008,5,Female,0,324,43881.075
Leyte,2008,5,Male,0,477,42969.73170731708
Leyte,2008,6,Female,1,302,44454.820512820515
Leyte,2008,6,Male,1,463,42822.9268292683
Leyte,2008,7,Female,1,361,43488.28205128205
